Time,Air Temp degC - min,Air Temp degC - ave,Air Temp degC - max,Air Temp (Canopy) degC - ave,Humidity % - ave,Humidity (Canopy) % - ave,Wind Speed km/h - min,Wind Speed km/h - ave,Wind Speed km/h - max,Rainfall mm - raw,Solar Radiation W/m^2 - ave,ETo mm - computed,Soil Temp degC - ave
12/9/2024,4.9,11.6,19,12,64.1,64.1,0,7.6,29.9,0,251.2,3.2,17.9
13/9/2024,1.5,11.3,20.1,11.8,68.4,67.6,0,4.3,19,0,238,3.4,17.6
14/9/2024,2.3,10.1,16.8,10.6,65.5,64.4,0,6.4,27.4,0,176.8,3.1,16.9
15/9/2024,1.3,9.1,17.6,9.8,56.9,56.7,0,6.1,27.4,0,260.5,2.9,16
16/9/2024,0.1,9.4,17.9,9.9,63.7,63.5,0,4.5,41.7,0,251.9,3.4,16.3
17/9/2024,-1.1,9.6,21.5,10.2,66.3,65.5,0,2.8,20.7,0,273.7,3.1,16.7
18/9/2024,1.8,13.7,26,14.2,43.5,42.9,0,8,45.8,0,270.7,3.9,17.3
19/9/2024,3.8,12.6,20.5,13.1,58.2,57.3,0,8.4,35.8,0,259.6,5.1,17.8
20/9/2024,6.9,13,19.7,13.3,68.6,68,0.5,10.6,41.7,0,181.8,3.7,17.3
21/9/2024,8.4,14.4,20.7,14.7,65.5,65,0,10.6,35.8,0,206,3.3,17.8
22/9/2024,6.8,14.8,23,15.3,64.6,63.7,0,6.1,26.6,0,259,3.3,18.8
23/9/2024,4.8,14.8,24.7,14.9,64.7,66,0,3,29.1,0,226.8,3.8,19.7
24/9/2024,10.9,17.4,25.3,16.9,57.3,62.3,0,3.4,29.1,0.4,101,3.7,20
25/9/2024,7.2,14.7,21.4,14.9,73.4,74.6,0,7.1,35.8,0.4,131.6,2.2,19.6
26/9/2024,4.2,11.2,19.2,11.8,56.7,56.7,0,6.7,29.9,0,282.2,2.7,18
27/9/2024,0.1,11.8,22.3,12,53.2,56.3,0,2.7,17.3,0,267,3.8,18.7
28/9/2024,7.3,17.1,24.8,16.8,49,52.3,0,7.5,29.9,1.8,196.4,3.9,18.9
29/9/2024,6.2,15,21,15.3,68.2,69.1,0,6.2,27.4,0.4,196.9,3.8,19.6
30/9/2024,4.5,14.4,22.8,14.6,65.5,65.9,0,4.4,23.2,0,272.4,3.2,19.3
1/10/2024,5.4,14.1,22.3,14.5,68.3,68,0,3.8,24.9,0,242.7,3.6,19.8
2/10/2024,6.7,15.5,24.3,15.6,57.5,59.8,0,3.8,18.2,0,291.8,3.9,20.8
3/10/2024,9.3,21.2,30.3,17.2,42.4,45.7,0,8.2,45,0.2,255.6,4.6,21.9
4/10/2024,11.7,19.1,23.4,19.3,52.8,52.7,0,9.5,36.6,0,146.1,5.8,22.1
5/10/2024,8.8,16,23.1,16.3,63.5,62.7,0,10.7,50.9,0,208.2,3.3,20.8
6/10/2024,11.2,18.5,25.5,18.8,59.4,58.4,0,10.7,34.1,0,276.2,4.3,21.5
7/10/2024,8.9,16.9,26.4,17.2,66.4,65.9,0,6.5,30.7,0,264.5,4.6,22.6
8/10/2024,5.3,11.9,19.5,12.5,53.3,55.9,0,4.7,21.5,0,316.2,4.4,21.6
9/10/2024,3.6,14.3,24.7,14.1,43.3,48.3,0,4,17.3,0,309.7,4.2,21.3
10/10/2024,7,16.3,24.3,16.4,47.6,49.8,0,7.8,29.1,0,304.2,4.5,22.2
11/10/2024,5.3,14.6,23.3,15,56.4,56.9,0,6.3,31.6,0,308.5,4.9,22.1
12/10/2024,5.9,14.3,25.8,14.4,58.5,62.7,0,2.9,21.5,0,285.2,4.6,22.4
13/10/2024,7.4,17.6,29.5,16.4,41.7,51,0,2.7,18.2,0,195.8,4.1,22.2
14/10/2024,13,20.2,29,19.1,48.7,57.5,0,3.2,21.5,0,205.5,4,23.4
15/10/2024,14.9,20.6,26.5,19.9,55.2,61.3,0,4,26.6,0,170.6,3.9,23.8
16/10/2024,11.1,21.3,31,20.3,58.9,65.5,0,4.5,19.8,1.4,220.6,3.2,23.9
17/10/2024,17.5,22.5,28.8,22.1,73.8,77.1,0,7.1,30.7,28.8,125.7,5,23.7
18/10/2024,10.5,17.3,21,17.4,77.5,78.6,0,12.3,44.2,0.8,231.5,2.7,21.5
19/10/2024,8.6,15.7,23.4,15.8,68.5,70.4,0,5.5,21.5,0,316.2,3.4,20.4
20/10/2024,9,16.9,26.6,16.9,68.9,72.9,0,2.8,14.8,0,305.4,4.6,23
21/10/2024,11.4,19.6,29.6,18.7,63,70.3,0,2.9,14.8,0,297.4,4.4,24.4
22/10/2024,14.5,20.2,30.8,19.4,56.4,60,0,7.3,31.6,0,232.6,5.1,25.2
23/10/2024,11.8,16.8,24.7,17,63.3,64.9,0,7.5,32.4,0.8,305,4.3,24.1
24/10/2024,6.7,14.3,21.3,14.6,56.5,57.7,0,6.9,30.7,0,318.1,4.8,23.2
25/10/2024,6.2,14.3,23.1,14.3,63.1,67.2,0,2.7,17.3,0,301,4.6,23.4
26/10/2024,8.5,18,28.4,17.1,47.9,54.7,0,4.4,25.7,0,237.5,4.1,23.3
27/10/2024,10.9,20.6,30.3,16.8,44.8,48.2,0,7.6,31.6,0,331.1,4.6,25
28/10/2024,7.9,17.1,25.5,17.3,56.7,58,0,5.8,31.6,0,330.3,5.8,25.3
29/10/2024,7.6,17.5,27.7,17.4,53.4,57.1,0,2.9,16.5,0,347.4,4.9,25.4
30/10/2024,7.3,20.3,30.8,17.2,46.3,49.9,0,5.1,29.1,0,337,5.2,26.3
31/10/2024,8.9,17.7,25,17.9,56.6,58.2,0,6.4,24.9,0,357.9,5.9,26.7
1/11/2024,7,14.2,23.5,14.5,58.9,62.1,0,4,22.4,0,338,5.2,25.6
2/11/2024,5.6,21.9,31.8,18.8,35.1,39.7,0,6.7,29.9,0,289.6,4.8,25.3
3/11/2024,14.1,21.3,27.4,21.1,47.3,50,0,7.2,25.7,0,292.6,6.5,27.1
4/11/2024,11.7,18.1,25.5,18,54.6,58.6,0,4.1,30.7,0,322.6,5.2,27.3
5/11/2024,7.9,18.3,25.5,17.4,59.6,68,0,3.2,19.8,0,189.7,4.6,25.4
6/11/2024,15.7,23,30.3,20.7,49.3,52.2,0,7.6,30.7,0,303.3,3.9,26.6
7/11/2024,9.8,17.3,23.9,17.6,60.1,60.3,0,7.8,39.1,0,173.2,5.3,24.9
8/11/2024,7.9,15.3,23.4,15.7,60.2,60.9,0,6.7,45,0,271,3.7,23.5
9/11/2024,4.9,14.3,24.4,13.8,61.4,68.1,0,2.3,15.7,0,138.9,4.1,22.2
10/11/2024,8.4,18.3,29.4,17.9,57.4,63.1,0,3,17.3,0,349.3,2.8,23.8
11/11/2024,14.2,21.2,30.3,20.2,55.8,65.1,0,2.9,22.4,0,234.7,5.5,26.2
12/11/2024,16.3,23.1,31.4,22.2,62.6,69.4,0,5.3,30.7,0,255.7,4.2,27.9
13/11/2024,12,18.6,24.8,18.7,56,57.4,0.5,10.5,29.9,0,358.4,5.5,27.6
14/11/2024,7.9,16.8,24.4,17.1,54.6,56.5,0,5.7,25.7,0,384.6,5.3,26.8
15/11/2024,6.3,18.5,31,17.7,52.1,58.9,0,2.9,24.9,0,352.9,5.1,26.7
16/11/2024,15.8,25.8,35.3,22.7,27.4,34.3,0,6.4,31.6,0,311.8,6.1,27.7
17/11/2024,11.7,18.5,23.9,18.8,53.7,54.3,0,10.7,41.7,1,358.7,6.3,27
18/11/2024,10.1,17.5,25.3,17.7,55.4,57.3,0,6.6,34.1,0,379.4,5.9,26.2
19/11/2024,7.5,17.8,27,17.8,51.6,55.1,0,4.7,21.5,0,384.6,5.7,26.7
20/11/2024,8.5,18.8,29.7,18.2,52.8,59.7,0,3.1,19,0,394.2,5.5,27.2
21/11/2024,8.9,21.7,34.7,19.5,50.3,64.9,0,1.7,16.5,0,295.2,6,27.8
22/11/2024,15,27.6,35.5,23.2,39.6,49.2,0,4.7,22.4,0,303.9,5.2,29.4
23/11/2024,19.9,25,35,23.1,63,67.9,0,5.2,29.9,14.6,121.8,6.5,28.2
24/11/2024,18.9,19.8,21.2,20,95.7,96.9,0,3.2,12.3,17.4,60.9,2.6,24
25/11/2024,17.2,20.9,27.2,20.7,89.5,92.8,0,2.4,18.2,5.2,149.4,1.2,23.9
26/11/2024,18.4,23.3,30.4,22.9,82,85.7,0,3.1,31.6,1.2,240.8,2.8,26.1
27/11/2024,17,21.4,26.7,21.4,62,62.7,0,12.6,45,0,314.8,4.4,26.3
28/11/2024,15.6,19.7,25.9,19.8,67.9,68.9,0,7.6,24,0,273.5,5.9,26
29/11/2024,12.9,22.6,31.2,21.4,66.2,74.5,0,2.8,29.1,6,342.3,4.5,28.4
30/11/2024,14.8,20,26.1,20,79.6,82.1,0,6.6,33.3,5.8,270.7,5.4,26.6
1/12/2024,13.4,19.6,28.3,19.5,70.8,73,0,5.5,39.1,0,319.5,4.4,25.7
2/12/2024,13.5,23.3,32.3,21.7,65.1,71.8,0,6.3,27.4,0,245.8,5.3,26.7
3/12/2024,13.2,22.5,28.8,21.9,63.6,64.8,0,8.9,33.3,0,349.2,4.9,28.4
4/12/2024,9.8,20.6,31.6,19.3,57.2,65.8,0,2.9,17.3,0,381.4,5.9,28.9
5/12/2024,15,27.5,40,18.6,52.5,66.7,0,2.8,22.4,0,373.9,5.9,31.5
6/12/2024,20.9,24.2,28.1,23.1,72.2,78.1,0,5.4,28.2,7.2,203.8,7.3,29.8
7/12/2024,14.2,24.3,32.7,17.4,64.9,67.7,0,8.9,33.3,0,385.9,3.8,30.5
8/12/2024,10.9,19.5,27.5,18.9,54.4,59.1,0,5.9,21.5,0,378.7,6.6,28.8
9/12/2024,14.4,20.5,30,19.1,53.1,63.9,0,3.1,14.8,0,285.8,6,29.1
10/12/2024,12.6,20.7,28.6,20.1,49.7,54,0,7.1,23.2,0,398.1,5.2,29.7
11/12/2024,11.1,19.4,28.5,19,53.5,56.9,0,6.5,27.4,0,376.7,6.2,29.2
12/12/2024,11.8,21.9,32.2,17.5,57.4,63.4,0,4.7,36.6,0,381.8,6.2,30.4
13/12/2024,14.3,22.4,30.7,20.9,57,62,0,4.9,19,0,386.1,6.2,31.5
14/12/2024,12.9,22.8,34.1,19.1,57.4,66.4,0,3.1,20.7,0,274.4,6.3,31.2
15/12/2024,14.4,27.1,40.5,20.6,52.8,68.1,0,2.6,24.9,0,334,5,33.2
16/12/2024,19.6,31,43,26.3,38.4,45.1,0,9.4,37.4,0,268.8,6.6,34.2
17/12/2024,14.8,21.3,27.7,21.2,49.7,51.8,0,11.4,35.8,0,398.5,8.5,32.3
18/12/2024,11.7,19.9,29.4,19.2,48.1,54.6,0,5,24,0,407.4,6.6,30.8
19/12/2024,14.3,24.3,35.2,21.6,40.6,53.8,0,4.1,18.2,0,405.6,6.4,31.6
20/12/2024,13.3,25.7,36.4,21.8,41,48,0,8.2,40.8,0,397.6,7,33
21/12/2024,12.8,21,29.2,20.7,50.1,53.3,0,8.3,27.4,0,417.8,8.1,31.6
22/12/2024,11.7,18.2,26.3,18.2,52.2,54.5,0,9.8,43.3,0,408.6,6.8,30
23/12/2024,8.5,16.8,23.5,16.8,50.9,54.2,0,8.1,35,0,361.5,6.4,28.2
24/12/2024,9.2,19.2,30.8,18.1,57.8,66.4,0,2.4,21.5,0,385.8,5.3,29.2
25/12/2024,13,25.8,37.1,20.9,42.5,54.5,0,4.4,35.8,0,367.8,5.9,31.6
26/12/2024,17,25.6,35.6,24,34.7,39.2,0,11.4,45,0,131.4,7.5,30.3
27/12/2024,11.5,18.4,24.8,18.5,51.8,53.9,0,9,31.6,0,313,5.9,27.9
28/12/2024,10,18.2,24.9,18.1,62.3,64.2,0,7,34.1,0,257.4,5.1,27.1
29/12/2024,9.3,20.3,30.2,19.4,57.6,64,0,3,34.1,0,386.8,4,28.9
30/12/2024,12.5,23.5,31.8,19.8,49,56.2,0,4.7,28.2,0,331.2,6.2,30.6
31/12/2024,12.6,25.1,34.1,20.6,46.1,52.1,0,5.5,27.4,0,426.5,5.8,32
