Time,Air Temp degC - min,Air Temp degC - ave,Air Temp degC - max,Air Temp (Canopy) degC - ave,Humidity % - ave,Humidity (Canopy) % - ave,Wind Speed km/h - min,Wind Speed km/h - ave,Wind Speed km/h - max,Rainfall mm - raw,Solar Radiation W/m^2 - ave,ETo mm - computed,Soil Temp degC - ave
23/9/2023,3.4,13.1,24.6,13.1,59.6,64.8,0,2.4,15.7,0,271.7,3.7,20.6
24/9/2023,5.8,17.9,30.2,17.1,49.1,55.9,0,3,28.2,0,273.3,4,21.9
25/9/2023,10.7,18.1,25.3,18.2,57.4,59.6,0,6.3,27.4,0,263.4,4.9,23.2
26/9/2023,6.7,16,26.6,16,65.6,67.4,0,4.3,24,0,272.6,4,22.9
27/9/2023,9.9,14.5,20.1,14.8,63.6,64.6,0,8.5,30.7,0,286.9,4.6,22.5
28/9/2023,6,14.1,27.3,14.3,66.5,69.3,0,2.2,21.5,0,272.2,3.8,22.1
29/9/2023,4.7,17.9,31.3,16.9,48.7,56.7,0,2.2,19,0,279.7,4.2,23
30/9/2023,8.6,21.3,33,20.5,33.9,38.7,0,5.1,31.6,0,284.7,4.7,24
1/10/2023,11.7,18.8,23.9,18.8,44.7,47.5,0,7.6,32.4,0,285.4,6.6,24.7
2/10/2023,8.3,22.2,35.4,20.8,44.7,48.6,0,7.7,56.7,0.2,269.8,3.8,24.6
3/10/2023,9.7,16.4,25.6,14.5,77,78.9,0,5.7,35.8,9,75.9,6.5,22.1
4/10/2023,7,11.6,16.5,7.9,68.1,69.2,0,9.8,37.4,0,263.4,1.7,18.2
5/10/2023,4.9,12.3,19,8,75.5,75.9,0,8.4,30.7,0,151,3.4,16.8
6/10/2023,8.7,13.5,18.9,14,63.9,68.1,0,6.3,23.2,0,291.5,2.5,19.7
7/10/2023,5.4,12.2,19.6,8.9,60.6,65.4,0,5.3,20.7,0,299.5,3.9,20.1
8/10/2023,5.8,14.4,24.6,8.2,57.2,63.1,0,4.4,18.2,0,297.5,4,21.2
9/10/2023,8.5,17.6,27,13.3,51.1,58.1,0,4.9,22.4,0,289.2,4.5,23.1
10/10/2023,7,16.9,27.3,14.8,55.7,63.5,0,3.5,15.7,0,293.2,4.7,24.1
11/10/2023,11.7,23.3,32.4,15.1,37.9,42.8,0,7.9,34.1,0,297.4,4.8,25.3
12/10/2023,9.3,15,19.7,11.2,65.3,66.1,0,12.2,52.6,2.8,276.6,6.5,23.6
13/10/2023,8.5,15.1,22.3,10.9,69.2,70.1,0,7.2,29.1,0,267.9,4,21.5
14/10/2023,8.6,15.8,23.3,11.5,65.4,65.5,0,8,53.4,0,278.5,4,22.6
15/10/2023,7,14.7,20.8,11,71.7,71.8,0,6.7,25.7,0,157.8,4.1,21.3
16/10/2023,8.5,14.6,19.8,11.4,60.3,61.8,0,9.6,30.7,0,295.8,3.1,21.7
17/10/2023,4.8,13.2,23.3,8.8,57.1,60.1,0,3.8,19,0,319.4,4.2,21.9
18/10/2023,4.2,16.3,28.7,13.6,51.4,58.6,0,2.5,19.8,0,321,4.3,23.4
19/10/2023,10.2,20.2,31.7,12.5,42.5,52.1,0,3,17.3,0,322.6,5.1,25.4
20/10/2023,10.5,23,35.3,13.6,40.8,45.1,0,8.4,36.6,0,292.9,5.4,26.5
21/10/2023,10.4,16,21.2,9,55.6,55.6,0,11.9,40,0,286.6,6.8,25.1
22/10/2023,8.3,13.9,20.6,7.3,58.1,58.8,0,10.3,30.7,0,265.9,4.8,22.5
23/10/2023,2.6,15.2,26.3,5.3,51.9,56.6,0,3.5,20.7,0,322.2,3.8,22.9
24/10/2023,10.2,17.5,22.6,11.3,46.1,47,0,13.8,42.5,0,320.8,5.7,24.2
25/10/2023,5.2,11.2,16.7,5.7,56.1,57.2,0,11,41.7,0,302.5,5.1,21.6
26/10/2023,3.2,12.3,20.5,5.9,53.1,54.8,0,7.2,31.6,0,343.3,4,20.9
27/10/2023,4,13.8,24,6.5,50.8,57.4,0,4.1,19,0,339.4,4.7,22.4
28/10/2023,7.8,18.7,29.5,9.6,40.4,46.7,0,6.5,30.7,0,269.6,4.8,23
29/10/2023,6.7,17.8,28.8,8.7,52.8,54.4,0,7.6,33.3,0,310.7,5,24.3
30/10/2023,11.9,17.7,25.9,11,49,50.5,0,10.9,45,0,289.1,5.7,24.8
31/10/2023,9.3,14.9,20.9,14.1,53.4,55.1,0,6.9,35.8,0,309.3,5.6,24.1
1/11/2023,6.2,14.8,23.2,7.5,53.9,56.6,0,5.1,22.4,0,348.5,4.5,24.1
2/11/2023,7.3,16.2,24.8,8.6,55.7,60.1,0,5,22.4,0,294.8,4.9,24.5
3/11/2023,7.8,16.5,25.3,9.5,57.1,59.1,0,7.4,28.2,0,329.6,4.6,24.6
4/11/2023,7.6,16.1,24.5,8.9,52.1,54.8,0,5.9,25.7,0,357,5.2,25
5/11/2023,7,17.8,29.1,8.3,53.2,60.1,0,3.4,23.2,0,354.3,5.2,25.9
6/11/2023,7.4,20.2,32.2,9.6,53.2,60,0,3.3,18.2,0,338.6,5.4,27.3
7/11/2023,11.3,21.6,33,10.9,52.9,57,0,6,24,0,344.5,5.8,28.4
8/11/2023,10.7,20.2,29.7,9.6,56,59,0,5.5,24.9,0,320.6,6.2,28.6
9/11/2023,11.5,19.9,32.5,9.4,59.9,66.1,0,3.6,17.3,0,337.8,5.5,28.8
10/11/2023,10.3,26.9,39.6,12.4,43.4,54.9,0,3.4,27.4,0,312.3,5.4,30.2
11/11/2023,12.4,20.4,26.9,10.3,50.4,52.2,0.5,10.4,34.1,0,320.1,7.1,30.1
12/11/2023,8.6,14.7,22.2,5.7,59.7,61.5,0,7,26.6,0,211.2,5.5,25.6
13/11/2023,6.8,17,26.3,5,55.7,58.3,0,5.8,24,0,321.2,3.6,25.2
14/11/2023,12.8,16.8,24.9,7.5,61.7,63.8,0,6.4,22.4,0,234.2,5.2,26
15/11/2023,9.7,18.5,27.6,6.1,59.3,61.8,0,5.3,23.2,0,337.7,4,27.1
16/11/2023,11.1,17.1,24.6,6.4,57.3,59.8,0,7.5,25.7,0,300.3,5.3,26.8
17/11/2023,6.8,16.6,26.3,3.7,52.3,57,0,5.3,22.4,0,366.1,5,26.6
18/11/2023,7.8,18.7,28.9,4.3,53.1,61.9,0,3.3,15.7,0,258.8,5.4,26.5
19/11/2023,12.5,21.8,31.1,7.8,47.3,52.8,0,6.2,28.2,0,351.9,4.5,28.4
20/11/2023,12.9,19.7,28.1,6.9,58.6,62.6,0,7.2,25.7,0,218,6.2,27.8
21/11/2023,12.7,20.4,29.5,8.2,58.1,59.9,0,8.9,31.6,0,346.3,4.5,28.2
22/11/2023,11.8,21.3,32.2,15.9,54.9,62.6,0,5.9,23.2,0,306.2,6.2,28.3
23/11/2023,13.4,17.9,24.3,11.7,74.6,77.6,0,6.5,25.7,7,110.8,5.5,25.5
24/11/2023,14,19.8,26.6,12.6,76.1,79,0,5.9,29.9,1.8,242.3,2.3,25.1
25/11/2023,12.6,19.2,26.7,10.3,67,67.6,0,9.2,34.1,0,330.5,4,25.7
26/11/2023,14.5,19.3,25.5,10.6,65,67.9,0,6.7,24.9,0,284.2,5.4,26.7
27/11/2023,12.3,19.9,28.3,11.9,60.8,68.6,0,6,21.5,2.8,360.1,4.9,27.8
28/11/2023,13.5,15.7,17.8,8.9,89.9,94.3,0,7.7,29.9,14.4,83.2,5.5,22
29/11/2023,14.7,18.9,25.6,12.7,78.3,79.4,0,9.4,31.6,0.2,221.4,1.4,21.6
30/11/2023,13.7,20.4,27.7,13.6,62.1,66.9,0,6.3,26.6,0,367.9,4.1,25.5
1/12/2023,13.1,20.4,28.7,13.5,58.9,63.6,0,6.5,32.4,0,357.4,5.7,28.1
2/12/2023,14,18.5,24.7,11.9,68.6,70,0,8,32.4,0,262,5.4,27
3/12/2023,9.8,19.4,29.8,12.7,57.6,65.6,0,3,17.3,0,387.2,4.4,28.1
4/12/2023,14.8,27.8,39.1,14.2,34.3,42.4,0,5.9,29.1,0,360.4,6,30.9
5/12/2023,16.4,23.8,34,9.4,50.1,55.2,0,6,29.1,0,219,7.4,30.6
6/12/2023,13.7,23.9,35.7,5.2,50.3,61.4,0,3.5,26.6,0,302.8,5,30.3
7/12/2023,18.8,25.1,29.7,12.4,44.4,55.5,0,6.5,40.8,0,118,5.8,29.3
8/12/2023,22,29.6,35.8,16.4,39.7,46.7,0,7.4,41.7,0,112.4,4.5,29.3
9/12/2023,16.5,19.1,22,4.7,72.2,72.7,0,9.1,29.1,0,123.7,4.4,27.2
10/12/2023,14.8,18.4,23.1,5,67,68.7,0,9.4,28.2,0,160,2.6,24.9
11/12/2023,17.6,25.5,37.7,13.2,62.2,68.2,0,9.2,39.1,2.4,228.1,3.5,26.7
12/12/2023,18.8,23.2,27.7,9.2,79,82.3,0,5.4,22.4,2.4,163.6,5.6,26.3
13/12/2023,14.8,23.8,33.4,10.1,57.8,60.3,0,10.4,50.9,0,307.9,3,27.9
14/12/2023,14.2,20.5,27.2,3.8,64.6,64.8,0,8.7,30.7,0,306.8,6.8,28.1
15/12/2023,10.8,19.3,27.2,4.4,57.6,58.1,0,7.5,31.6,0,368.9,4.9,28.1
16/12/2023,10.7,18.7,26.4,4.3,55.9,56.6,0,7.2,32.4,0,391.8,5.9,28.4
17/12/2023,8.4,20,31.3,2,55.9,63.7,0,2.8,19,0,380.5,5.8,29.3
18/12/2023,17,25.4,32.5,9.6,42.8,53.9,0,6.2,29.1,0,136,6.2,29
19/12/2023,14.1,19.5,25.2,4.4,52.2,53.6,0.5,11.5,36.6,0,361.3,4.2,28.5
20/12/2023,7.7,17.5,24.7,3.4,45.7,48.2,0,8.1,30.7,0,407.3,6.1,27.6
21/12/2023,10.1,19.5,28.5,2.1,54.1,58.5,0,7.4,29.1,0,396.5,6.1,28.5
22/12/2023,13.7,23.1,32.3,4.7,52.5,62.4,0,4.9,34.1,0,331.1,6.4,30
23/12/2023,17.6,24.8,33.6,13.7,41.1,50.1,0,6.8,42.5,0,345.5,6.2,31.1
24/12/2023,14.3,19.5,26.2,3.7,60,59.7,0.5,12.8,40.8,0,380.2,6.9,30.5
25/12/2023,13.3,14.7,15.8,-2.3,87.7,88.6,1.4,16.1,43.3,10.2,64.6,6,23.9
26/12/2023,15.3,19.7,25.4,9.3,77.1,77.9,1.4,11,35.8,0,296.8,1.4,23.7
27/12/2023,14.3,19.9,27.3,11.9,75.1,77.2,0,6.4,24,0,300.3,4.6,26
28/12/2023,13.2,20.9,29.5,13,72,79.3,0,4,17.3,1.6,310.5,4.8,28.2
29/12/2023,12.8,21,28,20.6,60.9,67.5,0,8.6,33.3,0.2,365.3,5.1,28.5
30/12/2023,10.4,17.2,24.2,17.2,60.5,63.7,0,8,28.2,0,335.4,5.8,27.1
31/12/2023,10.7,19,27.2,18.7,54.5,61.3,0,5.5,26.6,0,422.6,5.3,28
