Time,Air Temp degC - min,Air Temp degC - ave,Air Temp degC - max,Air Temp (Canopy) degC - ave,Humidity % - ave,Humidity (Canopy) % - ave,Wind Speed km/h - min,Wind Speed km/h - ave,Wind Speed km/h - max,Rainfall mm - raw,Solar Radiation W/m^2 - ave,ETo mm - computed,Soil Temp degC - ave
13/09/2021,4.3,10.8,17.6,11.4,65.7,66.8,0,7.8,28.5,0,218.9,2.4,13.5
14/09/2021,2,9.6,17.7,10.5,68.1,69.7,0,3,16.7,0,201.2,2.5,13.6
15/09/2021,1.2,10.5,19.8,11.4,65.1,66.9,0,2.5,15,0,238.3,2.4,13.8
16/09/2021,3.5,14.5,23.3,15,51.2,53.1,0,4.9,19.3,0,252.2,2.9,14.6
17/09/2021,13.2,19.1,27.7,18.9,40.3,41.6,0,11.6,40.2,0,141.3,4.3,15.4
18/09/2021,5.7,13.2,19.3,13.7,57.7,58.2,0,10.6,40.2,1.6,238.1,4.3,15.1
19/09/2021,4.4,13.7,22.7,14.3,56.7,57.5,0,8.4,38.5,0,240.4,3.3,14.7
20/09/2021,5,11.3,16.5,11.8,68.2,69.6,0,13.8,48.6,1.4,206.8,4.3,14.6
21/09/2021,3.5,10.2,17,11,68.1,69.3,0,7.2,29.3,0.2,235.7,2.6,13.1
22/09/2021,7.7,12.9,19.3,13.4,76.4,77,0,5.4,20.1,0,172.5,3,14.2
23/09/2021,3,13.4,25.1,14.4,67.1,66.5,0,3.8,29.3,0,266.9,2.2,15
24/09/2021,7.2,14.2,22.8,14.6,55.5,57.5,0,8.6,39.4,0,267.5,4,15.3
25/09/2021,6,11.3,17.7,11.9,63.7,65.2,0,4.7,20.9,0,204.3,3.8,14.5
26/09/2021,2.2,10.4,19.5,11.4,57.5,60,0,4.2,18.4,0,283.7,2.8,14
27/09/2021,3.3,14.4,24.4,14.7,38.2,42,0,4,18.4,0,241.6,3.4,14.4
28/09/2021,10.1,15.8,21.4,15.3,55.9,61.9,0,3.8,28.5,1.2,61,3.8,14.8
29/09/2021,11.7,16.6,24.8,16.8,73.3,75.7,0,5.3,27.6,14.8,220.3,1.7,16.2
30/09/2021,11.4,13.9,17.5,14.2,87.6,89,0,9.3,27.6,0,113.8,3.2,15.8
01/10/2021,11.8,14.2,18.6,14.4,81.2,81.9,1.6,12.4,32.7,0.2,110.2,1.8,15.3
02/10/2021,11.2,15,22.7,15.5,68.3,69.6,0,4.8,28.5,0,240.3,2.3,15.4
03/10/2021,10.8,16,21.5,16.1,66.9,69.2,0,9.6,41.9,1.2,178.9,3.4,16
04/10/2021,10.1,13.4,17.5,13.6,68.3,69.8,0,13.9,56.1,1.6,207.8,3.6,14.6
05/10/2021,7.2,13.7,22.7,14.4,65.8,67.6,0,5.2,27.6,0,301.8,3.1,14.9
06/10/2021,5.8,17.5,28.9,17.4,51.3,54.5,0,7.6,39.4,0,257.6,3.9,15.7
07/10/2021,6,12.9,19.4,13.7,58.8,60.1,0,6.2,26,0,283.3,4.8,15.3
08/10/2021,3.8,15,25.6,15.5,53.6,56,0,4.3,26.8,0,302.2,3.6,15.3
09/10/2021,6.2,16.8,30.2,16.8,53.2,56.7,0,7.2,34.3,0.4,251.4,4.5,15.9
10/10/2021,7.7,12.8,18.7,13.4,55.1,56.4,0,7.8,27.6,0,229.7,4.9,15.1
11/10/2021,2.2,10.3,18.6,11.6,58,59.4,0,4.1,26,0,310.3,3.4,14
12/10/2021,2.8,13.4,21.6,14.1,46.9,49.5,0,4.4,23.4,0,297.9,3.7,14.3
13/10/2021,4.2,12.4,19.4,12.8,58.7,61.2,0,5.3,31.8,0.4,138.2,4.1,14.4
14/10/2021,4,11,17.2,11.5,76.2,79,0,4.5,26,1.4,164.9,2.3,13.7
15/10/2021,8.8,13.5,19.9,13.7,70.9,73.6,0,9.8,41,3.4,236.4,2.5,14.6
16/10/2021,7.1,14,19.9,14.6,60.8,61.9,0,7.4,28.5,0,272.3,3.6,14.8
17/10/2021,2.6,14.1,25.3,14.8,63.6,65.8,0,2.9,25.1,0,320.1,3.7,15.4
18/10/2021,11.2,17.6,24.9,17.6,50.9,54,0,5.5,29.3,0,205.4,4.4,16.3
19/10/2021,6.9,14.5,23.4,15.2,55.1,57.2,0,4.3,19.3,0,334.5,3.9,16.2
20/10/2021,6.4,17.5,25.1,17.5,44.3,47.2,0,6.6,27.6,0.2,241.8,4.6,16
21/10/2021,13.6,21.1,28.7,21.2,51.3,54.3,0,4.6,25.1,0.2,285.7,4.5,18.1
22/10/2021,11.3,19.2,27.9,19.7,60.1,60.3,0,7.8,33.5,0,310.9,4.8,18.5
23/10/2021,10.3,15.7,21.1,16.2,57.6,58,0,10.6,38.5,0,315.6,5.5,17.4
24/10/2021,5.9,13.9,21.2,14.7,57.1,57.8,0,6,27.6,0,323.1,4.4,16.3
25/10/2021,4.9,12.4,22.2,13.6,56.6,57.8,0,3.3,18.4,0,345.3,4.4,16.1
26/10/2021,5.1,17.7,27.5,17.8,36.1,39.6,0,5.3,20.9,0,346.6,4.5,16.5
27/10/2021,11.7,20.6,29.7,20,37.7,41.6,0,6.3,39.4,0,181.1,5.9,17
28/10/2021,13,21,33,20.4,61.8,67,0,11.2,67.9,3.2,254.3,3.9,18.7
29/10/2021,9,14.4,19.8,14.9,62.7,64,0.8,9.2,29.3,0.6,260.1,5.3,17.1
30/10/2021,4.7,12.8,19.8,13.7,57.3,59,0,4.7,25.1,0,331.3,3.9,15.9
31/10/2021,4.4,14.9,24.4,15.5,55.4,59.7,0,2.4,20.1,0,340.2,4.2,16.4
01/11/2021,8.9,20,29.1,19.7,37.8,44.1,0,1.1,19.3,0,351.4,4.7,18
02/11/2021,14.8,25.6,33,24.8,29,32.1,0,5.2,31.8,0,289.9,5.2,18.9
03/11/2021,12.9,21.8,27.4,21.8,62.2,63.5,0,7.8,32.7,0.2,198.4,5.4,20.5
04/11/2021,9.5,18.2,27.7,18.6,53.4,55.2,0,6.2,28.5,0,364.8,4.2,18.7
05/11/2021,9,20,31.1,19.9,44.7,49.2,0,3,16.7,0,356.4,5.6,19.3
06/11/2021,15.5,21,30.9,20.3,58.6,64.7,0,5.4,34.3,3.4,158.2,5.2,19.9
07/11/2021,11.6,17.3,23.4,17.9,60.9,61.5,0,7.3,25.1,0,310.8,3.7,19.1
08/11/2021,7.2,15.3,23.4,16,53.6,56.2,0,4.3,21.8,0,380.5,4.9,18.1
09/11/2021,7.8,17.4,26.7,17.5,55.2,59.9,0,4.8,32.7,0.8,294.2,4.9,18.3
10/11/2021,10.7,14.7,20.8,15,59.7,62.6,0,7.1,26,0.4,245.6,4.1,17.4
11/11/2021,9.8,11.1,14.3,11.3,72.3,77.4,0,9.2,32.7,12.6,77.3,4.4,15.5
12/11/2021,10,13,16.9,13.2,71.9,74.5,1.6,13.7,46.1,0.4,180.3,1.6,14.4
13/11/2021,10.1,14,19,14.4,58.8,60.4,0,11,42.7,0.2,310.8,2.9,14.9
14/11/2021,9.4,13.9,18.4,14.4,57.4,58,1.6,14.9,44.4,0,331.9,4.4,15.2
15/11/2021,9.2,14.7,19.3,15.1,56,56.6,0,11.6,33.5,0,227.8,4.7,15.3
16/11/2021,8.6,14.3,20.7,15,54.2,57.5,0,3.7,22.6,0,377.2,3.4,15.7
17/11/2021,7.8,19,27.3,19,44.2,48.7,0,5,27.6,0,378.4,4.8,16.7
18/11/2021,17.2,23.6,34.2,22.9,40.3,43.4,0,12.6,55.3,0.6,206.9,5.7,18.9
19/11/2021,14.2,16.9,20.6,17,75.3,78.9,0,4,21.8,0.6,118.1,5.1,18.5
20/11/2021,11.6,13.4,16.1,13.5,85.4,90.2,0,4.1,17.6,4.2,65.8,2,16.9
21/11/2021,8,16.4,24.1,17,54,55.6,0,7.9,32.7,0,410.1,1.9,16.5
22/11/2021,9.9,19.9,29.1,20,56.4,60,0,4.4,20.9,0,386.7,5.6,18.5
23/11/2021,15.4,20.9,26.6,20.1,72.8,80.3,0,3.4,23.4,3.4,128.7,5,19.6
24/11/2021,17.4,20,24.8,19.7,88,92.1,0,1.8,29.3,18.2,87.8,2.5,19.7
25/11/2021,14.7,19.3,21.9,19.1,82,85,0,3.8,27.6,3,115.4,1.5,19.6
26/11/2021,11.3,18.2,24.2,18.5,56.7,57.9,0,9.1,31.8,0,424.6,2.7,18.1
27/11/2021,13.1,19,25.7,19.3,52.7,55.5,0,6.4,41,0,413.3,5.9,19.3
28/11/2021,12.8,21.7,28.8,21.7,44.2,48.9,0,5.2,20.1,0,437.3,5.8,20.1
29/11/2021,10.7,22.2,31.4,21.7,48.5,54.9,0,2.8,24.3,0,419.6,5.9,21
30/11/2021,12.8,24.4,34.1,23.1,41,52.7,0,2.4,18.4,0,409.8,6.1,21.7
01/12/2021,13.4,27.4,37.6,25.8,42,50.7,0,4.8,32.7,0,355.1,6,22.5
02/12/2021,13.1,22.5,33.9,22.5,56.4,58.5,0,9.6,42.7,0,400.3,,23.1
03/12/2021,9.2,19,28.3,19.4,48.9,51.6,0,7.4,28.5,0,419.4,7.1,21
04/12/2021,8.5,18.1,25.6,18.5,52.2,54.4,0,7.6,32.7,0,441.8,6.2,20.3
05/12/2021,10.9,19.1,27.7,19.5,54.5,58.9,0,3.4,16.7,0,408.1,6,20.5
06/12/2021,13.2,22.6,31.7,22.1,44,51.3,0,6.2,33.5,0,381.6,5.2,21.1
07/12/2021,12,17.4,23.3,17.7,54.1,55.8,0,10.1,42.7,0,366.4,6.4,20.5
08/12/2021,9.9,16.3,21.9,16.8,43.8,45.6,0,10.6,35.2,0,444.2,5.7,19.2
09/12/2021,7.4,16.4,23.3,16.6,51,53.3,0,9.2,31.8,0,350.4,5.8,18.2
10/12/2021,9.1,18.2,25,18.6,48.4,50.9,0,7.1,25.1,0,446.8,5,18.9
11/12/2021,10.1,19.4,30.2,19.7,52.4,58.1,0,3.8,21.8,0,440,6,19.8
12/12/2021,10,24.7,34.8,23.2,37.5,49.4,0,3.3,20.9,0,449.4,6,21
13/12/2021,15.6,22.6,33.6,21.9,49.5,54.2,0,8,38.5,0.2,260.3,7,21.7
14/12/2021,11.8,23.5,34.2,23.3,52.3,56,0,5.5,24.3,0,400.2,,21.3
15/12/2021,15,20.4,28.5,20.1,57.1,61.2,0,7,30.1,1,241.1,6.3,21.1
16/12/2021,10.4,21.1,30.6,21,48.4,54.5,0,3.4,20.1,0,413.1,4.9,21.3
17/12/2021,11.6,26.5,35.8,24.6,35.3,45.3,0,4.6,25.1,0,390.2,6.2,22
18/12/2021,21.9,27.8,34.1,27.1,35.3,40.4,0,7.6,30.1,0,434.4,7.5,23.8
19/12/2021,13.7,21.3,28.2,21.2,47,50.2,0,9.6,39.4,0,356.3,6.8,23.1
20/12/2021,8.6,20.8,30.1,20.9,47.2,51.4,0,5.7,26,0,454,6.2,21.4
21/12/2021,12.1,22.8,31.4,22.8,51.5,54.5,0,5.7,24.3,0,436.6,6.4,22.3
22/12/2021,12.9,22.3,31.4,22.4,52.5,55.2,0,6.4,26.8,0,439.2,6.7,22.5
23/12/2021,12.4,23.7,32.7,23.4,42.8,47.7,0,4.9,28.5,0,439,6.7,22.8
24/12/2021,13.4,25.8,36.3,24.9,42.7,50.1,0,6.3,33.5,0,431.5,6.6,23.6
25/12/2021,14.8,22.4,31.2,22.3,50.6,52.8,0.8,10.3,31.8,0,434,7.8,23.3
26/12/2021,11.3,20.7,28.5,21,43.5,45.3,0,9.8,30.1,0,439.6,7.3,22.3
27/12/2021,10.5,20.3,28.2,20.3,39,42.6,0,8.6,31,0,464.3,7.1,21.8
28/12/2021,13.2,23,31.9,23,47.9,51.9,0,6.4,27.6,0,436.4,7.1,22.3
29/12/2021,17.7,27.2,34.8,25.5,34.3,46,0,4.9,22.6,0,453.5,6.7,23.5
30/12/2021,15.3,27.6,36.1,25.3,36.7,50.7,0,3.1,19.3,0,432.9,6.6,24
31/12/2021,15.3,30.3,39.5,27.3,31.1,45.6,0,3.7,22.6,0,454.2,6.7,24.7
