Date,Air Temp degC - min,Air Temp degC - ave,Air Temp degC - max,Air Temp (Canopy) degC - ave,Humidity % - ave,Humidity (Canopy) % - ave,Wind Speed km/h - min,Wind Speed km/h - ave,Wind Speed km/h - max,Rainfall mm - raw,Solar Radiation W/m^2 - ave,ETo mm - computed,Soil Temp degC - ave
2018-06-22,2.0,9.1,15.4,10.2,61.7,60.7,0.0,3.1,13.4,0.0,164.9,3.6,10.6
2018-06-23,-1.4,6.8,17.0,7.9,69.5,68.1,0.0,1.6,10.8,0.0,132.9,0.9,9.1
2018-06-24,3.2,8.5,15.6,9.4,80.2,79.5,0.0,3.9,24.3,0.0,101.7,1.0,10.1
2018-06-25,0.3,5.4,11.8,6.7,77.8,77.2,0.0,3.3,20.9,0.0,92.1,0.9,9.6
2018-06-26,-1.3,5.4,12.4,6.4,79.7,79.0,0.0,3.3,22.6,0.0,79.7,0.8,8.4
2018-06-27,0.6,7.7,15.2,8.7,72.9,72.4,0.0,3.7,18.4,0.0,129.6,0.9,9.8
2018-06-28,-1.9,6.2,15.0,7.0,76.3,75.8,0.0,4.0,16.7,0.0,106.3,1.0,9.1
2018-06-29,5.0,10.3,17.5,11.0,61.7,61.0,0.8,11.2,39.4,0.0,102.1,1.3,10.0
2018-06-30,1.2,8.3,15.6,9.2,78.2,77.7,0.0,8.7,31.0,0.0,113.9,2.0,10.5
2018-07-01,-2.1,4.7,14.0,5.8,79.8,79.2,0.0,1.7,12.5,0.0,115.0,1.0,9.2
2018-07-02,-0.1,7.9,15.4,8.7,67.6,67.5,0.0,6.5,22.6,0.0,131.7,1.0,9.2
2018-07-03,4.5,10.5,19.7,11.2,51.4,51.0,1.6,9.0,26.8,0.0,123.0,1.7,10.4
2018-07-04,5.8,14.5,23.2,15.0,33.0,32.4,0.0,9.9,28.5,0.0,127.0,2.6,11.2
2018-07-05,10.8,17.4,25.3,17.6,38.5,38.0,0.0,13.9,46.9,0.0,126.6,3.5,13.9
2018-07-06,9.6,12.3,16.1,12.7,64.4,63.8,2.4,18.3,46.1,0.2,112.5,4.2,14.0
2018-07-07,7.2,10.9,14.6,11.3,67.0,66.5,2.4,19.8,52.8,0.6,115.8,2.4,12.6
2018-07-08,9.2,12.3,16.8,12.7,72.3,71.8,4.1,15.3,42.7,0.0,88.4,2.2,12.8
2018-07-09,9.5,11.0,13.8,11.5,90.4,90.1,0.0,7.8,26.0,0.8,86.7,1.6,13.2
2018-07-10,0.6,7.7,13.9,8.5,82.1,81.8,0.0,3.4,15.9,0.0,87.5,0.8,12.0
2018-07-11,1.5,6.6,13.5,7.6,87.4,87.0,0.0,6.4,33.5,2.6,92.9,0.9,10.2
2018-07-12,1.8,7.4,10.5,8.3,87.1,87.2,0.0,7.0,22.6,0.4,64.5,1.0,10.2
2018-07-13,-2.9,4.3,13.7,5.4,84.8,84.3,0.0,2.7,15.0,0.2,143.0,0.7,9.0
2018-07-14,1.4,8.4,16.6,9.2,62.3,61.7,0.8,8.2,28.5,0.0,147.3,1.1,9.2
2018-07-15,3.3,11.7,19.4,12.3,43.1,42.5,0.8,10.0,30.1,0.0,141.8,2.1,10.3
2018-07-16,7.4,12.9,18.1,13.5,42.4,41.5,0.0,12.4,40.2,0.0,145.9,3.7,12.5
2018-07-17,6.5,12.3,18.9,12.8,53.5,52.8,1.6,20.3,76.3,0.0,105.6,2.9,12.0
2018-07-18,4.7,11.3,19.2,12.0,56.5,55.7,0.8,10.9,37.7,0.0,142.0,2.8,11.6
2018-07-19,6.7,11.5,20.6,12.0,63.9,63.6,0.8,14.1,54.5,4.0,121.0,3.1,12.1
2018-07-20,3.1,8.1,14.3,8.9,76.6,76.5,0.0,10.4,39.4,0.4,117.2,1.9,10.4
2018-07-21,2.1,9.0,14.7,9.7,76.3,76.3,0.0,6.7,20.9,0.0,92.4,1.3,9.9
2018-07-22,5.7,11.5,17.2,12.0,50.4,50.0,2.4,13.3,37.7,0.0,151.7,1.7,11.2
2018-07-23,11.8,13.9,17.6,14.2,43.2,42.7,0.0,16.1,45.3,0.2,44.5,3.8,12.0
2018-07-24,8.6,14.1,20.4,14.5,66.3,65.5,0.8,14.2,49.5,0.0,132.8,2.6,12.5
2018-07-25,5.1,12.3,18.7,12.8,76.4,75.7,0.0,5.9,27.6,0.0,117.9,2.3,13.8
2018-07-26,4.6,12.1,20.8,12.7,70.1,69.5,0.0,4.8,27.6,0.0,137.6,1.4,13.1
2018-07-27,9.1,13.4,20.9,13.7,69.0,68.3,0.0,6.4,37.7,0.2,71.6,2.0,13.9
2018-07-28,7.5,13.2,19.2,13.6,72.3,71.8,0.0,7.2,32.7,0.0,99.8,1.4,13.8
2018-07-29,5.8,11.1,16.3,11.6,62.0,61.6,0.8,16.4,48.6,0.0,143.9,2.3,13.5
2018-07-30,3.8,11.1,17.4,11.7,62.7,62.2,1.6,11.4,39.4,0.0,138.7,2.2,12.5
2018-07-31,7.2,13.4,18.5,13.8,60.2,59.5,1.6,14.4,45.3,0.0,129.9,2.7,13.4
2018-08-01,6.9,11.7,19.3,12.0,72.4,72.5,0.0,6.0,23.4,0.0,124.7,2.3,13.7
2018-08-02,5.7,14.5,22.6,14.8,46.4,46.2,1.6,17.4,55.3,0.0,152.1,2.0,12.3
2018-08-03,7.6,10.9,16.7,11.5,73.1,72.4,0.0,11.6,53.6,9.8,69.0,4.3,12.1
2018-08-04,7.3,12.5,18.9,13.0,58.6,57.9,3.3,14.4,43.6,0.0,116.5,1.5,10.9
2018-08-05,9.9,14.1,22.4,14.4,44.4,43.9,5.8,20.7,52.8,0.0,144.5,3.7,11.9
2018-08-06,8.0,9.7,13.2,10.3,71.5,71.2,5.8,20.1,60.3,2.6,131.1,4.2,11.5
2018-08-07,5.4,10.2,14.9,10.8,70.4,70.1,3.3,13.4,40.2,0.0,122.2,1.8,10.5
2018-08-08,5.7,12.6,18.5,13.0,65.4,64.5,0.0,14.2,41.0,0.0,149.4,2.5,12.3
2018-08-09,4.4,12.2,19.9,12.8,61.0,60.4,0.0,10.5,37.7,0.0,173.7,2.1,11.9
2018-08-10,9.2,16.0,24.3,16.4,43.6,42.8,0.0,16.9,53.6,6.2,162.1,4.0,12.5
2018-08-11,5.0,8.6,12.5,9.3,83.1,83.0,1.6,13.7,65.4,6.4,137.4,3.4,11.8
2018-08-12,2.7,8.9,15.1,9.7,80.6,80.6,2.4,9.6,30.1,0.0,133.7,1.4,9.9
2018-08-13,6.1,10.1,14.3,10.7,80.8,80.3,0.0,8.2,28.5,0.0,91.6,1.6,10.7
2018-08-14,3.5,12.6,21.9,13.2,60.5,59.9,0.8,10.5,33.5,0.0,188.1,1.3,11.0
2018-08-15,8.7,13.8,19.5,14.2,56.9,56.3,4.1,16.2,56.1,0.0,124.1,4.2,12.8
2018-08-16,5.7,10.3,15.7,10.9,72.3,72.0,0.0,7.7,29.3,0.0,154.5,2.3,12.4
2018-08-17,2.5,11.6,19.0,12.2,64.6,64.2,0.0,9.7,35.2,0.0,184.8,1.8,12.1
2018-08-18,6.9,10.5,15.4,11.1,70.2,69.8,3.3,17.0,57.8,3.6,178.9,3.0,12.1
2018-08-19,4.6,9.0,14.9,9.7,69.8,69.6,0.0,12.7,43.6,0.0,147.0,2.4,10.7
2018-08-20,-0.5,7.8,14.7,8.7,69.3,68.7,0.0,6.2,30.1,0.0,179.8,1.9,10.6
2018-08-21,3.5,9.8,16.0,10.5,63.4,62.9,0.0,6.1,26.0,0.0,133.2,2.3,12.1
2018-08-22,-0.1,10.7,20.6,11.4,53.2,52.8,0.0,6.8,27.6,0.0,197.3,1.8,11.9
2018-08-23,4.8,12.7,21.2,13.2,37.2,37.0,4.1,15.4,37.7,0.0,156.3,3.6,11.7
2018-08-24,6.2,13.4,20.1,13.8,41.8,41.4,0.8,12.4,36.0,0.0,147.8,4.9,13.3
2018-08-25,2.5,11.7,20.1,12.3,55.7,55.2,0.0,5.9,24.3,0.0,201.2,2.9,13.1
2018-08-26,4.6,10.7,19.7,11.3,75.8,75.9,0.0,7.9,32.7,0.0,160.7,2.5,13.3
2018-08-27,4.7,9.7,15.9,10.3,65.2,65.2,0.0,7.3,25.1,0.0,195.0,2.3,13.6
2018-08-28,-0.1,9.0,18.1,9.6,52.7,52.7,0.0,7.9,25.1,0.0,207.0,2.5,12.7
2018-08-29,4.6,15.0,24.5,15.4,35.8,35.6,2.4,14.1,34.3,0.0,208.1,3.2,13.1
2018-08-30,11.1,16.1,20.2,16.4,47.6,47.0,0.0,16.7,62.9,6.4,26.7,6.3,14.4
2018-08-31,8.6,12.2,15.9,12.6,83.7,83.0,0.0,10.2,39.4,1.0,122.0,2.1,13.3
2018-09-01,9.0,12.7,17.2,13.0,74.4,73.8,0.0,8.8,25.1,0.0,129.4,1.9,13.4
2018-09-02,6.4,9.9,14.6,10.5,65.3,65.0,0.0,6.5,25.1,0.0,167.1,2.0,12.9
2018-09-03,5.1,10.0,16.0,10.6,59.4,58.9,0.0,6.0,23.4,0.0,228.3,2.2,12.6
2018-09-04,0.1,10.7,19.1,11.3,54.2,54.0,0.0,6.4,27.6,0.0,232.0,2.6,12.7
2018-09-05,5.1,15.1,23.4,15.5,39.4,39.2,0.0,9.6,38.5,0.0,199.5,3.4,13.4
2018-09-06,5.2,14.7,20.1,15.1,45.4,44.7,0.0,12.6,42.7,0.0,195.1,4.7,15.0
2018-09-07,1.2,10.0,17.5,10.8,62.8,62.2,0.0,4.6,28.5,0.0,195.7,3.1,13.5
2018-09-08,1.7,12.1,20.6,12.7,54.2,53.5,0.0,8.0,48.6,0.0,233.1,2.4,13.8
2018-09-09,6.0,14.8,23.8,15.2,53.3,52.5,0.0,8.5,33.5,0.0,224.6,3.7,14.8
2018-09-10,3.9,14.3,24.7,14.7,64.0,63.8,0.0,4.5,25.1,0.0,216.5,3.3,15.8
2018-09-11,10.5,18.6,29.2,18.9,41.7,41.0,0.0,18.3,58.6,0.0,195.6,3.9,16.5
2018-09-12,5.8,12.1,19.3,12.6,56.5,55.9,0.0,9.0,30.1,0.0,209.9,5.5,15.6
2018-09-13,1.4,11.6,20.8,12.2,57.8,57.5,0.0,4.3,36.0,0.0,240.4,2.9,14.9
2018-09-14,7.0,18.8,27.8,19.2,33.3,32.6,0.0,11.0,43.6,0.0,242.7,3.5,16.0
2018-09-15,4.8,11.4,17.7,11.8,54.9,54.8,3.3,21.7,56.1,0.0,212.8,6.7,15.8
2018-09-16,2.2,8.9,16.8,9.7,61.5,61.4,0.0,5.1,22.6,0.0,189.4,3.0,13.8
2018-09-17,1.1,13.0,21.9,13.6,42.0,41.9,0.0,9.7,41.0,0.0,238.0,2.5,14.2
2018-09-18,8.0,13.0,18.0,13.4,45.1,44.8,0.8,10.5,36.9,0.4,69.1,5.1,13.3
2018-09-19,4.7,10.9,18.4,11.5,63.3,62.9,0.0,9.9,41.0,2.0,198.9,2.3,13.1
2018-09-20,1.8,11.4,20.1,12.1,71.7,71.0,0.0,5.3,30.1,0.0,233.1,2.6,13.9
2018-09-21,1.9,13.1,23.3,13.7,66.3,65.8,0.0,3.1,20.1,0.0,256.8,2.9,15.4
2018-09-22,5.6,17.0,27.6,17.3,53.5,53.0,0.0,9.2,41.0,0.0,260.7,3.5,17.0
2018-09-23,6.9,13.4,20.0,13.8,66.8,66.5,0.0,8.6,26.0,0.0,182.2,4.4,16.8
2018-09-24,2.0,10.7,18.8,11.3,53.2,52.9,0.8,8.7,27.6,0.0,278.3,3.2,15.4
2018-09-25,2.7,11.4,20.4,12.1,53.5,53.1,0.0,6.2,26.0,0.0,271.3,3.7,15.3
2018-09-26,1.6,13.5,24.2,13.9,45.2,45.3,0.0,6.6,22.6,0.0,264.2,3.7,15.9
2018-09-27,9.0,16.1,23.9,16.4,47.8,47.2,0.0,10.0,31.0,0.0,275.7,4.7,17.2
2018-09-28,5.8,11.7,19.2,12.2,65.3,65.1,0.0,10.6,36.9,0.0,184.5,4.0,15.9
2018-09-29,-1.3,10.3,18.7,11.0,55.6,55.2,0.0,5.3,26.0,0.0,287.9,2.9,15.0
2018-09-30,2.7,12.8,22.4,13.3,46.5,46.5,0.0,7.7,29.3,0.0,291.5,3.7,15.6
2018-10-01,6.9,17.8,26.1,18.0,27.4,27.2,0.0,9.3,28.5,0.0,231.2,5.0,16.5
2018-10-02,15.5,23.6,33.1,23.8,24.2,23.5,0.0,9.2,37.7,0.0,197.7,5.5,18.9
2018-10-03,13.4,17.0,21.6,17.2,66.4,65.6,0.0,10.0,34.3,1.4,149.9,5.2,18.6
2018-10-04,7.3,13.2,20.2,13.6,58.4,58.2,3.3,15.2,41.0,0.0,303.4,3.2,16.7
2018-10-05,3.9,13.2,23.8,13.8,57.2,56.6,0.0,5.4,26.0,0.0,301.1,4.2,16.5
2018-10-06,6.0,17.3,28.1,17.7,54.9,54.2,0.0,3.6,29.3,0.0,234.9,3.9,18.0
2018-10-07,11.8,20.3,28.7,20.4,42.3,42.2,0.0,5.8,24.3,0.0,208.3,4.2,19.3
2018-10-08,13.8,20.6,29.7,20.8,45.1,44.6,0.0,10.7,51.9,1.6,108.0,4.9,18.4
2018-10-09,12.1,15.5,19.5,15.8,82.9,82.4,0.0,12.3,38.5,1.8,96.2,3.5,17.7
2018-10-10,7.0,14.3,20.6,14.6,61.1,60.6,2.4,13.4,34.3,0.2,258.8,2.3,16.6
2018-10-11,8.5,16.4,24.5,16.7,51.3,50.7,0.0,10.4,31.0,0.0,274.1,4.2,17.6
2018-10-12,11.9,19.1,25.0,19.3,45.0,44.4,0.0,10.8,38.5,0.0,203.5,5.2,18.4
2018-10-13,13.0,20.8,27.9,20.9,50.2,49.6,2.4,12.0,36.0,0.0,241.8,4.7,20.0
2018-10-14,17.7,24.1,30.7,24.2,42.8,42.2,5.0,17.5,44.4,0.0,208.8,6.0,21.2
2018-10-15,15.1,22.1,28.6,22.3,63.0,62.0,0.0,19.3,70.4,4.2,158.1,7.5,21.0
2018-10-16,13.7,17.3,22.6,17.5,68.1,67.2,0.0,17.5,41.9,0.0,263.3,4.3,19.3
2018-10-17,13.6,15.6,19.1,15.9,71.6,71.0,1.6,10.9,29.3,0.0,86.6,4.3,17.7
2018-10-18,12.3,16.6,25.7,16.8,58.5,58.2,0.0,5.4,26.0,0.0,240.7,2.2,18.8
2018-10-19,12.4,21.5,31.2,21.7,41.9,41.4,1.6,15.9,44.4,0.0,157.4,5.1,18.9
2018-10-20,10.0,15.5,22.1,15.7,52.0,51.6,0.8,12.9,36.0,0.0,294.4,5.8,18.7
2018-10-21,4.0,15.3,25.3,15.6,53.0,53.1,0.0,4.8,30.1,0.0,326.1,4.4,19.3
2018-10-22,10.6,23.0,33.7,23.1,27.8,27.3,0.0,10.9,31.8,0.0,319.8,5.5,21.2
2018-10-23,8.1,16.1,23.0,16.4,50.2,49.8,0.0,12.7,41.0,0.0,323.2,7.4,20.5
2018-10-24,4.2,13.2,22.6,13.8,45.5,45.0,0.0,5.7,25.1,0.0,310.6,5.1,19.0
2018-10-25,4.7,18.3,31.3,18.6,35.2,35.0,0.0,10.2,41.9,0.0,325.4,4.7,20.1
2018-10-26,7.4,16.4,24.9,16.7,51.7,51.3,0.0,8.6,27.6,0.0,342.8,6.5,20.5
2018-10-27,8.1,17.4,26.6,17.7,55.8,55.4,0.0,9.1,28.5,0.0,287.5,5.2,20.1
2018-10-28,11.3,16.3,23.4,16.5,54.7,54.3,0.0,5.7,19.3,0.0,174.8,5.1,19.8
2018-10-29,6.2,16.7,27.4,17.0,48.4,48.2,0.0,4.7,21.8,0.0,344.4,3.6,20.6
2018-10-30,7.2,20.8,32.3,21.1,40.3,39.6,0.0,4.9,28.5,0.0,333.8,5.1,21.9
2018-10-31,10.3,24.4,35.6,24.5,37.1,36.4,0.0,5.9,23.4,0.0,331.1,6.2,23.5
2018-11-01,19.8,28.9,37.8,28.9,26.0,25.3,0.0,11.4,47.8,0.0,235.8,7.1,24.4
2018-11-02,14.1,25.8,34.2,26.0,41.0,40.2,0.0,15.2,57.8,0.0,258.9,7.6,24.9
2018-11-03,10.6,18.3,26.4,18.5,54.4,53.8,0.0,7.4,28.5,0.0,303.5,6.9,23.1
2018-11-04,8.6,20.6,32.8,20.8,53.7,53.3,0.0,6.0,40.2,5.0,277.4,4.9,23.3
2018-11-05,17.4,22.3,28.0,22.4,76.7,75.7,0.0,9.4,33.5,1.2,187.1,5.5,23.1
2018-11-06,12.1,19.2,23.7,19.4,70.6,69.7,0.0,12.3,35.2,1.2,202.7,3.7,21.9
2018-11-07,8.1,12.6,18.3,13.0,62.7,62.1,0.0,11.3,40.2,4.4,221.8,4.2,18.0
2018-11-08,4.7,13.5,21.1,14.0,56.9,56.4,0.0,5.4,27.6,0.0,313.2,3.3,17.0
2018-11-09,4.6,17.3,27.3,17.7,42.1,41.6,0.0,9.2,39.4,0.0,330.9,4.3,18.1
2018-11-10,5.4,18.0,27.4,18.3,41.7,40.9,0.0,4.5,28.5,0.0,360.1,6.0,20.0
2018-11-11,9.0,21.5,32.2,21.7,35.1,34.7,0.0,5.8,32.7,0.0,360.1,5.8,21.9
2018-11-12,14.1,24.8,33.8,24.9,28.5,28.1,0.0,6.3,26.8,0.0,175.1,6.5,21.8
2018-11-13,16.1,21.6,25.9,21.7,57.7,57.2,0.0,7.2,26.8,0.0,98.4,4.7,21.2
2018-11-14,13.7,19.1,27.0,19.2,58.3,57.8,0.0,12.5,36.0,0.0,340.9,3.5,21.9
2018-11-15,8.8,17.5,26.1,17.7,47.6,47.2,0.0,9.1,30.1,0.0,373.4,6.0,21.8
2018-11-16,7.0,18.1,28.2,18.4,42.3,42.0,0.0,10.1,38.5,0.0,372.3,5.9,22.6
2018-11-17,8.8,18.4,27.7,18.7,36.3,35.9,0.0,9.0,31.0,0.0,379.4,7.0,21.9
2018-11-18,10.7,21.4,31.7,21.6,29.4,28.9,0.0,6.6,25.1,0.0,377.2,7.0,23.0
2018-11-19,11.8,25.9,36.1,26.0,25.3,24.8,0.0,5.4,27.6,0.0,302.9,6.6,24.3
2018-11-20,11.0,18.0,23.8,18.2,67.8,67.1,0.0,10.5,39.4,0.0,93.0,6.8,21.8
2018-11-21,8.1,14.1,21.3,14.4,61.2,60.9,0.0,19.2,69.6,2.4,251.8,2.4,18.9
2018-11-22,9.2,13.1,18.9,13.5,66.4,65.9,4.1,24.1,62.0,3.2,256.8,4.9,16.4
2018-11-23,8.5,14.1,20.6,14.4,57.0,56.8,2.4,14.3,51.1,0.0,278.2,4.3,16.7
2018-11-24,8.8,15.0,21.6,15.2,61.0,60.7,0.0,6.9,27.6,0.4,225.4,4.6,18.0
2018-11-25,9.8,17.7,25.9,17.9,60.5,60.1,0.0,10.0,33.5,0.0,357.7,3.7,20.3
2018-11-26,8.8,18.2,26.2,18.4,54.1,53.8,0.0,7.0,31.8,0.0,326.0,5.9,21.0
2018-11-27,12.9,16.6,23.4,16.8,69.7,69.2,0.0,12.5,39.4,3.0,175.9,5.4,20.0
2018-11-28,10.6,16.7,23.3,16.9,62.4,61.9,4.1,16.4,43.6,0.0,294.9,3.8,19.0
2018-11-29,9.8,18.0,26.6,18.2,55.5,55.1,0.0,9.3,27.6,0.0,365.3,4.8,20.4
2018-11-30,8.8,19.2,28.5,19.4,49.1,48.5,0.0,9.2,35.2,0.0,385.0,6.1,21.3
2018-12-01,13.4,24.3,36.1,24.4,39.8,39.2,0.0,15.2,61.2,0.0,275.8,7.4,22.7
2018-12-02,11.1,17.9,24.7,18.1,50.4,49.8,0.0,17.7,51.9,0.0,384.2,8.2,22.4
2018-12-03,9.5,19.0,27.7,19.3,55.7,54.9,0.0,10.8,35.2,0.0,360.8,6.3,21.8
2018-12-04,12.9,20.4,29.6,20.6,54.1,53.9,0.0,5.8,22.6,0.0,353.1,6.0,23.4
2018-12-05,13.9,25.0,34.4,25.1,32.7,32.1,0.0,7.6,42.7,0.0,378.8,6.8,24.8
2018-12-06,16.2,29.2,39.7,29.1,23.7,23.6,0.0,6.9,28.5,0.0,368.4,7.4,26.3
2018-12-07,25.1,32.6,40.8,32.7,23.1,22.4,0.0,10.6,39.4,0.0,255.3,8.8,26.1
2018-12-08,20.9,25.5,33.3,25.6,51.3,50.5,0.0,11.0,41.0,0.0,190.4,8.2,25.3
2018-12-09,17.5,23.6,31.1,23.7,61.1,60.4,0.0,8.4,35.2,0.2,157.8,4.8,23.6
2018-12-10,16.6,23.8,31.9,24.0,45.7,45.0,0.8,9.1,26.8,0.0,269.2,5.0,23.6
2018-12-11,16.1,25.8,34.5,25.9,36.4,35.8,0.0,8.5,34.3,0.0,325.5,6.6,24.8
2018-12-12,19.3,26.5,35.2,26.5,49.5,48.7,0.0,6.9,72.9,7.8,177.8,7.0,25.1
2018-12-13,11.8,15.2,21.2,15.4,81.1,80.3,5.0,25.0,59.5,10.0,183.1,4.4,20.9
2018-12-14,12.0,16.2,20.9,16.5,73.1,72.5,0.0,18.3,59.5,20.0,229.9,3.0,18.3
2018-12-15,11.1,18.7,26.1,18.9,61.7,61.2,0.0,4.9,21.8,0.0,304.6,3.8,20.7
2018-12-16,15.7,20.5,25.7,20.7,72.6,71.8,0.0,11.7,30.1,0.0,167.8,4.9,22.0
2018-12-17,16.0,22.4,30.1,22.5,64.3,63.7,0.0,7.0,25.1,0.0,343.4,3.6,23.9
2018-12-18,17.5,26.2,34.9,26.3,48.4,47.6,0.0,9.7,28.5,0.0,357.1,6.5,25.7
2018-12-19,21.9,29.2,37.4,29.3,35.0,34.2,0.0,15.5,42.7,0.0,358.3,8.6,25.3
2018-12-20,15.3,22.9,29.7,23.1,57.4,56.6,1.6,16.4,41.0,0.0,387.6,9.4,27.0
2018-12-21,12.3,18.1,24.8,18.2,53.1,52.6,4.1,17.3,45.3,0.0,395.6,7.3,24.0
2018-12-22,11.3,19.0,26.6,19.2,50.9,50.4,0.8,11.7,34.3,0.0,396.3,6.6,23.4
2018-12-23,10.9,21.1,30.6,21.3,43.6,43.0,0.0,4.7,21.8,0.0,393.5,6.7,24.4
2018-12-24,12.6,26.7,36.1,26.6,26.1,25.9,0.0,4.2,19.3,0.0,390.1,6.3,25.5
2018-12-25,15.0,28.8,39.0,28.9,24.1,23.3,0.0,4.6,26.0,0.0,388.8,6.9,26.2
2018-12-26,16.5,30.0,41.6,29.9,27.0,26.4,0.0,5.4,34.3,0.0,384.1,7.7,26.2
2018-12-27,17.3,31.1,44.1,31.1,26.4,25.9,0.0,9.4,39.4,0.0,342.7,8.1,26.0
2018-12-28,23.7,32.7,43.2,32.7,24.9,24.4,0.0,12.2,43.6,0.0,293.3,10.5,26.0
2018-12-29,22.4,26.9,32.8,26.9,45.2,44.6,0.0,6.9,36.0,0.0,90.3,9.6,24.3
2018-12-30,17.4,24.3,32.4,24.4,59.0,58.4,0.0,9.1,27.6,0.0,252.3,3.7,24.4
2018-12-31,16.9,25.9,36.3,25.9,43.0,42.5,0.0,11.1,39.4,0.0,381.0,5.9,24.7
2019-01-01,13.7,25.1,36.3,25.2,38.0,37.5,0.8,11.5,38.5,0.0,397.4,8.3,24.8
2019-01-02,15.5,25.9,36.2,25.9,44.5,43.9,0.0,8.0,27.6,0.0,371.3,8.9,25.8
2019-01-03,18.0,29.4,40.9,29.4,33.9,33.4,0.0,5.5,23.4,0.0,385.4,7.8,26.8
2019-01-04,16.7,28.6,44.5,28.5,36.6,36.3,0.0,15.8,48.6,0.0,352.5,8.4,26.3
2019-01-05,14.7,19.6,27.4,19.7,50.6,50.3,2.4,14.1,42.7,0.0,314.0,9.7,22.6
2019-01-06,10.9,20.6,29.8,20.8,48.6,48.1,0.0,9.8,31.8,0.0,395.1,6.5,22.5
2019-01-07,13.5,22.3,30.3,22.5,47.8,47.5,0.0,6.9,21.8,0.0,301.9,7.2,23.5
2019-01-08,13.0,22.3,33.0,22.4,50.8,50.2,0.0,12.2,34.3,0.0,388.3,5.8,23.6
2019-01-09,13.0,20.2,27.7,20.5,49.8,49.2,0.0,10.3,32.7,0.0,389.0,7.8,24.7
2019-01-10,10.6,20.7,30.9,20.9,38.9,38.6,0.0,6.0,21.8,0.0,338.1,6.5,24.2
2019-01-11,15.3,28.0,38.8,27.9,21.2,21.0,0.0,6.4,25.1,0.0,361.1,6.7,24.9
2019-01-12,19.6,29.1,38.6,29.1,24.7,24.3,0.0,11.7,45.3,0.0,375.2,7.8,26.1
2019-01-13,14.0,25.3,37.3,25.5,33.5,32.8,0.0,8.4,24.3,0.0,390.1,9.6,25.7
2019-01-14,14.1,30.2,42.8,30.2,32.9,32.3,0.0,4.7,24.3,0.0,375.2,7.8,27.2
2019-01-15,18.7,32.0,44.8,32.0,23.8,23.5,0.0,5.0,34.3,0.0,303.1,7.6,27.8
2019-01-16,18.6,31.4,42.6,31.3,25.5,25.2,0.0,5.4,24.3,0.0,271.2,7.5,26.9
2019-01-17,24.5,32.8,42.1,32.8,33.2,32.6,0.0,8.9,39.4,0.0,274.1,7.2,28.0
2019-01-18,18.6,25.5,34.9,25.5,51.3,50.9,0.0,10.5,38.5,0.0,173.7,8.1,26.1
2019-01-19,14.1,22.8,31.7,22.9,48.9,48.3,0.0,10.6,41.9,0.0,362.9,5.3,24.3
2019-01-20,15.6,25.4,35.8,25.4,41.7,41.4,0.0,7.4,30.1,0.0,349.7,7.0,25.3
2019-01-21,18.9,29.0,39.5,29.0,41.8,41.7,0.0,4.9,20.9,0.0,347.0,7.5,27.4
2019-01-22,20.4,32.0,42.4,31.9,34.2,33.8,0.0,5.9,28.5,0.0,338.6,6.9,28.8
2019-01-23,22.9,32.5,41.4,32.4,26.5,26.1,0.0,6.8,26.8,0.0,350.1,8.4,29.5
2019-01-24,23.7,34.8,45.6,34.6,21.5,21.2,0.0,7.1,22.6,0.0,351.6,8.8,29.2
2019-01-25,21.6,30.9,41.6,30.8,38.4,38.1,0.0,13.4,42.7,0.0,320.7,9.1,28.7
2019-01-26,17.2,24.2,32.3,24.3,55.5,55.1,0.0,10.8,40.2,5.8,288.8,8.6,26.9
2019-01-27,16.6,20.7,27.7,20.8,63.4,63.3,0.0,4.4,24.3,0.0,194.3,5.5,24.5
2019-01-28,13.0,23.0,33.1,23.1,50.4,50.7,0.0,4.3,26.0,0.0,368.9,4.2,25.1
2019-01-29,15.4,26.8,36.8,26.9,37.0,36.8,0.0,6.5,31.8,0.0,356.6,6.4,26.6
2019-01-30,16.5,28.7,41.4,28.6,32.1,31.9,0.0,11.0,46.1,0.0,344.7,7.2,27.4
2019-01-31,15.5,21.7,28.4,21.8,46.8,46.5,0.0,11.5,35.2,0.0,363.3,9.5,26.1
2019-02-01,12.6,20.6,30.1,20.9,32.6,32.7,0.0,8.9,35.2,0.0,371.2,7.3,24.3
2019-02-02,10.7,25.0,37.4,24.9,32.4,32.8,0.0,4.1,20.1,0.0,364.0,6.3,25.4
2019-02-03,20.8,30.7,42.8,30.5,23.2,23.2,0.0,9.7,45.3,0.0,317.3,7.0,27.0
2019-02-04,17.5,23.4,30.9,23.5,55.5,55.3,0.0,11.6,33.5,0.8,277.6,9.2,25.5
2019-02-05,15.1,24.0,33.4,24.1,48.0,47.8,0.0,9.1,26.8,0.0,345.5,5.9,25.1
2019-02-06,18.7,22.0,28.3,22.1,68.3,68.0,0.0,7.3,31.8,3.6,120.5,6.6,23.9
2019-02-07,17.0,23.7,33.3,23.8,68.5,67.9,0.0,9.6,36.9,0.0,334.2,2.8,25.0
2019-02-08,15.1,19.7,27.1,19.9,60.1,59.7,0.8,14.0,36.9,0.0,312.6,6.6,23.5
2019-02-09,13.1,18.3,25.0,18.5,55.3,55.0,0.0,14.7,46.9,0.0,295.3,5.9,22.6
2019-02-10,8.2,18.2,27.0,18.5,55.0,54.9,0.0,4.3,24.3,0.0,310.5,4.8,22.7
