Time,Air Temp degC - min,Air Temp degC - ave,Air Temp degC - max,Air Temp (Canopy) degC - ave,Humidity % - ave,Humidity (Canopy) % - ave,Wind Speed km/h - min,Wind Speed km/h - ave,Wind Speed km/h - max,Rainfall mm - raw,Solar Radiation W/m^2 - ave,ETo mm - computed,Soil Temp degC - ave
13/09/2019,7.2,13.5,21.5,14,72.2,72.2,0,5.8,27.6,0,242.1,3.6,17.1
14/09/2019,9.2,15.9,25.2,16.1,69,69.9,0,4.7,20.1,0,223.1,3.1,18.1
15/09/2019,14.8,22.4,31.5,22.4,36.8,37,0,7.8,43.6,0,164.4,3.7,19.1
16/09/2019,4.3,10.7,16.3,11.2,74,74.7,0,7.7,35.2,4.2,67.9,4.6,15.8
17/09/2019,0.5,7.8,16.6,8.8,62.8,63.7,0,5,23.4,0,267.2,1.4,13.9
18/09/2019,-0.6,11.4,21.2,12,57.4,58.2,0,5.8,25.1,0,261.4,2.9,15.1
19/09/2019,8.6,20,29.2,20.1,37.3,37.8,0.8,12.3,38.5,0,203.4,3.9,16.8
20/09/2019,12.8,21.1,27.9,21,36.1,36.8,0,10.3,41,0,162.2,6.6,18.9
21/09/2019,6,11.4,16.2,12,77.7,77.8,0,10.2,35.2,5,195,4.2,16.5
22/09/2019,2,10.7,17.2,11.3,68.8,68.9,0,9.1,36.9,0.2,214.6,2.2,14.7
23/09/2019,6.9,12.1,18.4,12.6,62.4,62.9,0,8.5,31.8,0,265.8,3.1,15.8
24/09/2019,2.9,10.7,18.7,11.3,69.4,69.9,0,3.1,21.8,0,215.2,3.1,16.1
25/09/2019,3.3,12.2,20.1,12.8,63.4,64.3,0,3.3,18.4,0,235.1,2.7,16.6
26/09/2019,3.4,14.6,25.8,15,49.7,51.6,0,4.5,25.1,0,271.5,3,17.8
27/09/2019,6.7,15.5,26.8,15.8,48.5,49,0,9.5,44.4,0,262.5,4.2,18.4
28/09/2019,1.2,10.7,19.6,11.5,57.1,58.7,0,3.3,15.9,0,264.7,4.4,17.4
29/09/2019,4.1,12,19.8,12.7,61.2,62.2,0,5,26,0,274.4,3.3,17.7
30/09/2019,7.6,13.6,21.8,14.1,55.8,57.1,0,5.3,24.3,0,277,3.6,18.5
01/10/2019,3.5,15.9,26.2,16.3,41.1,42.3,0,6.5,24.3,0,290.4,3.8,19.1
02/10/2019,12.1,22.7,34.3,22.6,27.7,28.3,0,8.3,41,0,253,5.6,20.7
03/10/2019,10.7,17.5,27.3,17.9,65.9,66.2,0,7.8,25.1,0,276.1,5.6,21.7
04/10/2019,8,18.3,30.4,18.4,60,61,0,5.4,23.4,0,185.8,4.1,20.1
05/10/2019,15.9,24.6,32.2,24.2,35.8,37.5,0,7.4,32.7,0,137.9,4.8,20.8
06/10/2019,13.5,20.5,27,20.7,52.5,52.3,0.8,14.1,45.3,0,279.9,5.2,22.4
07/10/2019,11.3,15.3,20.7,15.6,67.5,67.9,0,10.3,31,0,154.5,4.5,19.7
08/10/2019,7.2,11.9,17.3,12.3,57.7,58.7,0.8,11.5,33.5,0,230,3.4,17.7
09/10/2019,1.5,11.8,20,12.6,56.4,57.3,0,4.9,23.4,0,303.1,3.2,18.2
10/10/2019,3.2,13.5,21.4,14.1,57.7,58.3,0,5,26.8,0,302.7,3.8,19.6
11/10/2019,7.2,14.1,22.7,14.6,52.1,53.4,0,5.3,21.8,0,304.8,4.2,20.2
12/10/2019,5.4,16.2,26.1,16.7,44.5,45.7,0,5.1,20.1,0,307.1,4.2,20.8
13/10/2019,13.7,18.7,23.9,18.6,39,39.9,0,7.8,31.8,0,95.7,5.2,19.1
14/10/2019,10.9,17.1,25,17.4,61.7,62,0,8.1,30.1,0,307.7,3,20.6
15/10/2019,5.4,15.5,23.7,16,58.8,59.5,0,4.4,24.3,0,262.1,4.5,20.5
16/10/2019,10.7,15.3,21.2,15.5,66.1,66.9,0,9.1,29.3,0.4,177.1,3.8,19.2
17/10/2019,4.6,13,20.6,13.6,52.4,53.4,0,9.9,41.9,0,317.7,3.8,19.1
18/10/2019,2.1,15.7,25.6,16.2,50.9,51.1,0,12.8,55.3,0,320.7,4.2,19.6
19/10/2019,7.8,13.7,20,14,53.8,54.7,0,11.2,41,0,292.6,5.7,19.5
20/10/2019,3.9,14,22.8,14.7,58.3,58.8,0,5.2,32.7,0,317.3,4.1,19.7
21/10/2019,5.3,15.7,27,16.2,54,55.8,0,2.9,21.8,0,324.5,4.5,21.2
22/10/2019,9.4,20.1,31.6,20.3,37.2,39.4,0,3.2,18.4,0,324.3,4.8,22.8
23/10/2019,8.7,22.6,34.8,22.5,29.8,31.9,0,3.6,20.9,0,328.1,5.1,24.2
24/10/2019,10.3,27.6,37.5,27.3,22,23.5,0,8.5,61.2,0,327.7,5.8,25.4
25/10/2019,13.4,18.8,25.6,19.1,43.6,43.4,3.3,20.3,54.5,0,271.5,9.3,24.1
26/10/2019,6.5,15.7,22,16.1,51.1,51.1,0,14.6,48.6,0,308.9,6,21.4
27/10/2019,5.4,14.3,21.4,14.8,58.9,59.1,0,7,34.3,0,270.9,4.5,20.2
28/10/2019,3,15.8,26.8,16.4,54.3,55.4,0,2.7,30.1,0,345.8,4,21.7
29/10/2019,6.1,22,33.9,21.9,32,34.3,0,5,28.5,0,345.6,5,23.7
30/10/2019,15.8,26.3,35.9,25.8,22.5,24.4,0,6.4,26,0,302.9,6.7,24.9
31/10/2019,17.5,25.9,32.8,25.8,39.9,40.5,0,9.1,31.8,0,333.7,7.1,26.2
01/11/2019,15.7,26.4,33.9,26.1,43.2,44.1,0,11.1,54.5,4.6,259.8,7.2,26
02/11/2019,15.3,18,24.2,18.3,79.3,80.6,0,4.3,18.4,12.6,175.4,5.4,22.2
03/11/2019,10,17.3,23.8,17.5,61.9,63.4,0,9.3,35.2,3.4,289.1,3.3,20.6
04/11/2019,8,14,20.9,14.4,65.4,66.4,0,11.4,40.2,0.4,266.7,4.7,18.3
05/11/2019,6,15.1,24.2,15.8,58.4,58.8,0,5.1,32.7,0,343.7,3.9,19.1
06/11/2019,9.1,17.9,27.8,18.2,50.5,51.5,0,15.6,62.9,0,343.3,5.1,20.6
07/11/2019,13.3,17.5,22.8,17.9,52.7,52.3,5,20.5,50.3,0,272,7.6,19.8
08/11/2019,7.9,14,18.7,14.3,58,58.4,1.6,16.7,48.6,0.2,274.6,5.3,18.6
09/11/2019,5.7,13.6,21.6,14.2,58.9,59.5,0.8,9.5,35.2,0,309.3,4.1,17.9
10/11/2019,12.3,17.6,26.3,18.2,46,47.2,0,6.8,26,0,353.8,5.2,20.7
11/11/2019,9.7,24.5,34.7,24.4,27.7,28.3,0,10,46.1,0,357.7,5.6,22.7
12/11/2019,9.8,15.4,20.3,15.8,49.6,49.8,1.6,16.6,46.9,0,342,8.9,21.5
13/11/2019,8.6,15.1,22.3,15.5,56.9,57.4,0,8.8,35.2,0,263.8,5.2,19.5
14/11/2019,8.1,16.6,25.5,17.2,59.6,59.5,0,8.6,41,0,323.7,4,20.5
15/11/2019,7.5,16,25.3,16.5,60.4,60.6,0,8.9,32.7,0,344.8,5.4,21.3
16/11/2019,7.7,15.2,22.7,15.8,54.4,55.1,0,6.9,27.6,0,342.3,5.3,21.2
17/11/2019,6.1,15.7,24.3,16.3,51.5,52.6,0,5,36,0,360.2,5.1,21.2
18/11/2019,7.2,21.9,34.8,22.1,39.9,41.4,0,5.4,30.1,0,360.6,5.1,22.9
19/11/2019,12.5,22.9,33.9,22.8,40.6,42.7,0,4.8,36,0,350.3,6.9,24.1
20/11/2019,14.3,31.8,42.9,31.2,24,25.4,0,8.3,32.7,0,348.2,6.5,26
21/11/2019,13.1,24.1,35.2,24.2,39.8,39.7,0.8,14.6,48.6,0,262.6,10.6,25.5
22/11/2019,9,17.8,26.5,18.2,50.4,51.2,0,7.6,26,0,367.7,5.1,22.8
23/11/2019,8,17.9,26.6,18.3,53.2,53.8,0,7.1,30.1,0,331.9,5.9,22.8
24/11/2019,6.8,19,29.8,19.3,43.4,45.5,0,4.2,27.6,0,374,3.1,23.4
25/11/2019,9,21.9,31.9,21.5,38,40.3,0,10.1,67.1,0,164,6.3,22.5
26/11/2019,9.8,15.9,22.1,16.2,45.2,46.1,0,13,44.4,0,374,6.2,21.1
27/11/2019,3.9,18,29.2,18.4,43.4,44.9,0,5.7,33.5,0,379,5.3,21.5
28/11/2019,10.1,20.1,30.2,20.2,48.2,49.9,0,5.1,21.8,0,332.1,6.6,22.3
29/11/2019,11.8,18.3,26.8,18.6,59.5,60.3,0,9.3,37.7,2.6,349.7,5.7,22.6
30/11/2019,8.2,14.7,21.5,15.1,62.1,63.4,0,8.7,37.7,0,259.7,5.5,20.4
01/12/2019,9.4,15,20,15.3,62,62.2,0,16.1,46.1,0,161.4,4.2,18.7
02/12/2019,11.2,15.3,20.3,15.6,61.7,62,1.6,15.6,42.7,0,260.9,3.9,18.9
03/12/2019,10.7,17.4,26.4,17.8,56.9,57.1,2.4,13.3,36.9,0,299.2,4.4,19.7
04/12/2019,10.8,19.9,30.2,20.3,49.4,49.7,0,8.6,31.8,0,382.6,5.9,21.8
05/12/2019,7.3,20.3,31.9,20.7,52.8,52.6,0,9,36,0,381.4,6.4,22.6
06/12/2019,9.5,17.8,26.7,18.1,56.4,56.9,0,9.1,33.5,0,389.3,7,22.1
07/12/2019,7.5,17.7,29.3,18.1,50.5,53.1,0,3,19.3,0,387.6,6.1,22.1
08/12/2019,11.3,25.5,36,25.2,26.3,28.5,0,6.6,25.1,0,380.7,6.1,23.7
09/12/2019,16.7,26.3,37.2,25.9,32.5,33.9,0,10.9,41,0,281,8,24.7
10/12/2019,13.9,20.3,28.7,20.5,54.7,55.4,0,9.8,27.6,0,374.7,7,23.2
11/12/2019,11.1,19.3,28.7,19.6,48.6,49.9,0,9.2,31,0,384.2,6.6,22.7
12/12/2019,11.8,18.5,26.7,18.7,54,55,0.8,11.4,32.7,0,389.7,6.8,22.3
13/12/2019,9.6,17.8,27,18.1,54.7,55.8,0,9.3,31.8,0,379.9,6.4,22
14/12/2019,12.3,20.1,29,20.3,54.7,55.7,0,7.5,32.7,0,367.5,6.1,22.6
15/12/2019,8.3,21.3,33.2,21.3,46.5,48,0,5.4,29.3,0,346.1,6.1,23.2
16/12/2019,10,24.8,37.3,23.9,29.8,36.1,0,2.7,16.7,0,377.7,6.4,24
17/12/2019,13.9,27.9,40.4,26.7,32,37.8,0,3.3,16.7,0,333.1,6.7,25.5
18/12/2019,21.2,32.2,43.9,30.4,22.1,28,0,3.7,23.4,0,350.5,6.8,27
19/12/2019,18.1,31.8,44.4,30,28.9,35.4,0,3.9,36,0,346.5,7.2,27.5
20/12/2019,22.2,35.3,46.2,34.2,25,26.8,0,13.3,73.8,0,307.6,8.4,28
21/12/2019,17.3,22.3,29.1,22.2,50.5,52,0.8,12.3,36,0,315.7,10.2,25.3
22/12/2019,14.5,22.2,30.5,21.8,31.4,35.1,0,5.5,22.6,0,291.5,6.9,23
23/12/2019,19,27.7,36,26.9,30.2,34.7,0,4.6,31,0,289.7,5.1,24.4
24/12/2019,17.2,27,35.9,26.4,27.1,30.8,0,5.1,23.4,0,345.8,6.5,24.9
25/12/2019,17.7,28.2,37.2,27.5,31.8,35.4,0,6.7,33.5,0,349.7,7.1,25.4
26/12/2019,17.5,27.4,37.5,26.6,31.5,35.9,0,5,18.4,0,352.2,7.8,25.5
27/12/2019,18.7,30.2,41.7,28.7,26.9,32.5,0,4.7,29.3,0,347.3,7,26.3
28/12/2019,23.1,30.2,38.3,29,32.2,37.2,0,5.7,25.1,0,226.9,7.4,26.6
29/12/2019,19.5,31.6,42.9,30.2,38,43.1,0,5,35.2,0.6,332.1,5.8,27.7
30/12/2019,17.5,31.4,43.4,30.5,37.4,39.7,0,12.9,57,1.4,279.2,8.1,27.4
31/12/2019,14.2,20.5,27.8,20.5,44.1,46.1,0.8,11.7,34.3,0,407.6,9.1,23.2
